mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.014827680587768555,0.0007164230421732168,0.008598947525024414,0.00038721322366645777,gini,3,5,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 20}",0.9035532994923858,0.8855721393034826,0.9035532994923858,0.8923076923076924,0.875,0.8919972861191894,0.010930411604197044,129,0.8888888888888888,0.8933500627352572,0.8888888888888888,0.8916562889165629,0.8962025316455696,0.8917973322150334,0.0027840521714243864
0.014436054229736327,0.0005697478643236649,0.007635784149169922,0.0007544549914943747,gini,3,10,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 2}",0.9035532994923858,0.8855721393034826,0.9035532994923858,0.8923076923076924,0.875,0.8919972861191894,0.010930411604197044,129,0.8888888888888888,0.8933500627352572,0.8888888888888888,0.8916562889165629,0.8962025316455696,0.8917973322150334,0.0027840521714243864
0.012756538391113282,0.0019612347468097257,0.007469940185546875,0.0010583513183666574,gini,3,10,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 5}",0.9035532994923858,0.8855721393034826,0.9035532994923858,0.8923076923076924,0.875,0.8919972861191894,0.010930411604197044,129,0.8888888888888888,0.8933500627352572,0.8888888888888888,0.8916562889165629,0.8962025316455696,0.8917973322150334,0.0027840521714243864
0.012992668151855468,0.0021145788886572417,0.0064432621002197266,0.001320878038619197,gini,3,10,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 10}",0.9035532994923858,0.8855721393034826,0.9035532994923858,0.8923076923076924,0.875,0.8919972861191894,0.010930411604197044,129,0.8888888888888888,0.8933500627352572,0.8888888888888888,0.8916562889165629,0.8962025316455696,0.8917973322150334,0.0027840521714243864
0.014131927490234375,0.0012968563659163674,0.007359743118286133,0.0011489589867159813,gini,3,10,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20}",0.9035532994923858,0.8855721393034826,0.9035532994923858,0.8923076923076924,0.875,0.8919972861191894,0.010930411604197044,129,0.8888888888888888,0.8933500627352572,0.8888888888888888,0.8916562889165629,0.8962025316455696,0.8917973322150334,0.0027840521714243864
0.011950397491455078,0.0013062278413650396,0.005341339111328125,0.001052634064108311,gini,4,1,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.9365853658536586,0.8909952606635071,0.9238095238095239,0.9134615384615384,0.9056603773584906,0.9141024132293436,0.015526302485374057,107,0.9146919431279621,0.9258373205741627,0.9158653846153846,0.9212410501193318,0.9230769230769231,0.9201425243027529,0.0042485507824821835
0.011477136611938476,0.0019377176019426613,0.005458307266235351,0.001167565615691333,gini,4,1,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.9365853658536586,0.8909952606635071,0.9238095238095239,0.9134615384615384,0.9056603773584906,0.9141024132293436,0.015526302485374057,107,0.9146919431279621,0.9258373205741627,0.9158653846153846,0.9212410501193318,0.9230769230769231,0.9201425243027529,0.0042485507824821835
0.012876272201538086,0.0022144261256597172,0.0061606884002685545,0.0013795628595952053,gini,4,1,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.9411764705882353,0.8952380952380953,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9167517726259222,0.015706656993704812,84,0.9116945107398569,0.9232613908872902,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9177336966828907,0.003954902589299839
0.011112070083618164,0.0009595765410100262,0.005667781829833985,0.0011304510424915888,gini,4,1,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20}",0.9411764705882353,0.8952380952380953,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9167517726259222,0.015706656993704812,84,0.9116945107398569,0.9232613908872902,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9177336966828907,0.003954902589299839
0.01047210693359375,0.0007510712983496134,0.0050812244415283205,0.0008889269795256655,gini,4,2,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.9365853658536586,0.8952380952380953,0.9238095238095239,0.9134615384615384,0.9056603773584906,0.9149509801442613,0.014308403187395078,103,0.9146919431279621,0.9245508982035928,0.9158653846153846,0.9212410501193318,0.9230769230769231,0.9198852398286389,0.003922320693933453
